1608605473952,91282CAZ4,451,MARKET,BUY,100-241,1000000,1000000
1608605473953,91282CBA80,457,MARKET,BUY,100-247,1000000,1000000
1608605473953,91282CAX9,463,MARKET,BUY,100-255,1000000,1000000
1608605473954,912810SS8,469,MARKET,BUY,100-263,1000000,1000000
1608605473954,912810ST6,475,MARKET,BUY,100-271,1000000,1000000
1608605473955,91282CAV3,481,MARKET,BUY,100-277,1000000,1000000
1608605473955,91282CAY7,487,MARKET,BUY,100-285,1000000,1000000
1608605473956,91282CAZ4,493,MARKET,BUY,100-293,1000000,1000000
1608605473957,91282CBA80,499,MARKET,BUY,100-301,1000000,1000000
1608605473957,91282CAX9,505,MARKET,BUY,100-307,1000000,1000000
1608605473958,912810SS8,511,MARKET,BUY,100-315,1000000,1000000
1608605473958,912810ST6,517,MARKET,BUY,100-313,1000000,1000000
1608605473959,91282CAV3,523,MARKET,BUY,100-305,1000000,1000000
1608605473959,91282CAY7,529,MARKET,BUY,100-297,1000000,1000000
1608605473960,91282CAZ4,535,MARKET,BUY,100-291,1000000,1000000
1608605473960,91282CBA80,541,MARKET,BUY,100-283,1000000,1000000
1608605473961,91282CAX9,547,MARKET,BUY,100-275,1000000,1000000
1608605473961,912810SS8,553,MARKET,BUY,100-267,1000000,1000000
1608605473962,912810ST6,559,MARKET,BUY,100-261,1000000,1000000
1608605473962,91282CAV3,565,MARKET,BUY,100-253,1000000,1000000
1608605473963,91282CAY7,571,MARKET,BUY,100-245,1000000,1000000
1608605473963,91282CAZ4,577,MARKET,BUY,100-237,1000000,1000000
1608605473963,91282CBA80,583,MARKET,BUY,100-231,1000000,1000000
1608605473964,91282CAX9,589,MARKET,BUY,100-223,1000000,1000000
1608605473964,912810SS8,595,MARKET,BUY,100-215,1000000,1000000
1608605473965,912810ST6,601,MARKET,BUY,100-207,1000000,1000000
1608605473965,91282CAV3,607,MARKET,BUY,100-201,1000000,1000000
1608605473965,91282CAY7,613,MARKET,BUY,100-193,1000000,1000000
1608605473966,91282CAZ4,619,MARKET,BUY,100-185,1000000,1000000
1608605473966,91282CBA80,625,MARKET,BUY,100-177,1000000,1000000
1608605473967,91282CAX9,631,MARKET,BUY,100-171,1000000,1000000
1608605473967,912810SS8,637,MARKET,BUY,100-163,1000000,1000000
1608605473967,912810ST6,643,MARKET,BUY,100-155,1000000,1000000
1608605473968,91282CAV3,649,MARKET,BUY,100-147,1000000,1000000
1608605473969,91282CAY7,655,MARKET,BUY,100-141,1000000,1000000
1608605473969,91282CAZ4,661,MARKET,BUY,100-133,1000000,1000000
1608605473969,91282CBA80,667,MARKET,BUY,100-125,1000000,1000000
1608605473970,91282CAX9,673,MARKET,BUY,100-117,1000000,1000000
1608605473970,912810SS8,679,MARKET,BUY,100-111,1000000,1000000
1608605473971,912810ST6,685,MARKET,BUY,100-103,1000000,1000000
1608605473971,91282CAV3,691,MARKET,BUY,100-095,1000000,1000000
1608605473972,91282CAY7,697,MARKET,BUY,100-087,1000000,1000000
1608605473972,91282CAZ4,703,MARKET,BUY,100-081,1000000,1000000
1608605473973,91282CBA80,709,MARKET,BUY,100-073,1000000,1000000
1608605473973,91282CAX9,715,MARKET,BUY,100-065,1000000,1000000
1608605473974,912810SS8,721,MARKET,BUY,100-057,1000000,1000000
1608605473974,912810ST6,727,MARKET,BUY,100-051,1000000,1000000
1608605473975,91282CAV3,733,MARKET,BUY,100-043,1000000,1000000
1608605473975,91282CAY7,739,MARKET,BUY,100-035,1000000,1000000
1608605473975,91282CAZ4,745,MARKET,BUY,100-027,1000000,1000000
1608605473976,91282CBA80,751,MARKET,BUY,100-021,1000000,1000000
1608605473976,91282CAX9,757,MARKET,BUY,100-013,1000000,1000000
1608605473977,912810SS8,763,MARKET,BUY,100-005,1000000,1000000
1608605473977,912810ST6,769,MARKET,BUY,99-317,1000000,1000000
1608605473978,91282CAV3,775,MARKET,BUY,99-311,1000000,1000000
1608605473978,91282CAY7,781,MARKET,BUY,99-303,1000000,1000000
1608605473978,91282CAZ4,787,MARKET,BUY,99-295,1000000,1000000
1608605473979,91282CBA80,793,MARKET,BUY,99-287,1000000,1000000
1608605473979,91282CAX9,799,MARKET,BUY,99-281,1000000,1000000
1608605473980,912810SS8,805,MARKET,BUY,99-273,1000000,1000000
1608605473980,912810ST6,811,MARKET,BUY,99-265,1000000,1000000
1608605473980,91282CAV3,817,MARKET,BUY,99-257,1000000,1000000
1608605473981,91282CAY7,823,MARKET,BUY,99-251,1000000,1000000
1608605473981,91282CAZ4,829,MARKET,BUY,99-243,1000000,1000000
1608605473982,91282CBA80,835,MARKET,BUY,99-235,1000000,1000000
1608605473982,91282CAX9,841,MARKET,BUY,99-227,1000000,1000000
1608605473983,912810SS8,847,MARKET,BUY,99-221,1000000,1000000
1608605473983,912810ST6,853,MARKET,BUY,99-213,1000000,1000000
1608605473984,91282CAV3,859,MARKET,BUY,99-205,1000000,1000000
1608605473984,91282CAY7,865,MARKET,BUY,99-197,1000000,1000000
1608605473985,91282CAZ4,871,MARKET,BUY,99-191,1000000,1000000
1608605473985,91282CBA80,877,MARKET,BUY,99-183,1000000,1000000
1608605473986,91282CAX9,883,MARKET,BUY,99-175,1000000,1000000
1608605473987,912810SS8,889,MARKET,BUY,99-167,1000000,1000000
1608605473987,912810ST6,895,MARKET,BUY,99-161,1000000,1000000
1608605473988,91282CAV3,901,MARKET,BUY,99-153,1000000,1000000
1608605473989,91282CAY7,907,MARKET,BUY,99-145,1000000,1000000
1608605473989,91282CAZ4,913,MARKET,BUY,99-137,1000000,1000000
1608605473990,91282CBA80,919,MARKET,BUY,99-131,1000000,1000000
1608605473991,91282CAX9,925,MARKET,BUY,99-123,1000000,1000000
1608605473992,912810SS8,931,MARKET,BUY,99-115,1000000,1000000
1608605473993,912810ST6,937,MARKET,BUY,99-107,1000000,1000000
1608605473994,91282CAV3,943,MARKET,BUY,99-101,1000000,1000000
1608605473994,91282CAY7,949,MARKET,BUY,99-093,1000000,1000000
1608605473995,91282CAZ4,955,MARKET,BUY,99-085,1000000,1000000
1608605473995,91282CBA80,961,MARKET,BUY,99-077,1000000,1000000
1608605473995,91282CAX9,967,MARKET,BUY,99-071,1000000,1000000
1608605473996,912810SS8,973,MARKET,BUY,99-063,1000000,1000000
1608605473996,912810ST6,979,MARKET,BUY,99-055,1000000,1000000
1608605473997,91282CAV3,985,MARKET,BUY,99-047,1000000,1000000
1608605473997,91282CAY7,991,MARKET,BUY,99-041,1000000,1000000
1608605473997,91282CAZ4,997,MARKET,BUY,99-033,1000000,1000000
1608605473998,91282CBA80,1003,MARKET,BUY,99-025,1000000,1000000
1608605473998,91282CAX9,1009,MARKET,BUY,99-017,1000000,1000000
1608605473999,912810SS8,1015,MARKET,BUY,99-011,1000000,1000000
1608605473999,912810ST6,1021,MARKET,BUY,99-003,1000000,1000000
1608605474000,91282CAV3,1027,MARKET,BUY,99-001,1000000,1000000
1608605474000,91282CAY7,1033,MARKET,BUY,99-007,1000000,1000000
1608605474000,91282CAZ4,1039,MARKET,BUY,99-015,1000000,1000000
1608605474001,91282CBA80,1045,MARKET,BUY,99-023,1000000,1000000
1608605474001,91282CAX9,1051,MARKET,BUY,99-031,1000000,1000000
1608605474002,912810SS8,1057,MARKET,BUY,99-037,1000000,1000000
1608605474002,912810ST6,1063,MARKET,BUY,99-045,1000000,1000000
1608605474002,91282CAV3,1069,MARKET,BUY,99-053,1000000,1000000
1608605474003,91282CAY7,1075,MARKET,BUY,99-061,1000000,1000000
1608605474003,91282CAZ4,1081,MARKET,BUY,99-067,1000000,1000000
1608605474004,91282CBA80,1087,MARKET,BUY,99-075,1000000,1000000
1608605474004,91282CAX9,1093,MARKET,BUY,99-083,1000000,1000000
1608605474004,912810SS8,1099,MARKET,BUY,99-091,1000000,1000000
1608605474005,912810ST6,1105,MARKET,BUY,99-097,1000000,1000000
1608605474005,91282CAV3,1111,MARKET,BUY,99-105,1000000,1000000
1608605474006,91282CAY7,1117,MARKET,BUY,99-113,1000000,1000000
1608605474006,91282CAZ4,1123,MARKET,BUY,99-121,1000000,1000000
1608605474006,91282CBA80,1129,MARKET,BUY,99-127,1000000,1000000
1608605474007,91282CAX9,1135,MARKET,BUY,99-135,1000000,1000000
1608605474007,912810SS8,1141,MARKET,BUY,99-143,1000000,1000000
1608605474008,912810ST6,1147,MARKET,BUY,99-151,1000000,1000000
1608605474008,91282CAV3,1153,MARKET,BUY,99-157,1000000,1000000
1608605474008,91282CAY7,1159,MARKET,BUY,99-165,1000000,1000000
1608605474009,91282CAZ4,1165,MARKET,BUY,99-173,1000000,1000000
1608605474009,91282CBA80,1171,MARKET,BUY,99-181,1000000,1000000
1608605474010,91282CAX9,1177,MARKET,BUY,99-187,1000000,1000000
1608605474010,912810SS8,1183,MARKET,BUY,99-195,1000000,1000000
1608605474011,912810ST6,1189,MARKET,BUY,99-203,1000000,1000000
1608605474011,91282CAV3,1195,MARKET,BUY,99-211,1000000,1000000
1608605474012,91282CAY7,1201,MARKET,BUY,99-217,1000000,1000000
1608605474012,91282CAZ4,1207,MARKET,BUY,99-225,1000000,1000000
1608605474012,91282CBA80,1213,MARKET,BUY,99-233,1000000,1000000
1608605474013,91282CAX9,1219,MARKET,BUY,99-241,1000000,1000000
1608605474013,912810SS8,1225,MARKET,BUY,99-247,1000000,1000000
1608605474014,912810ST6,1231,MARKET,BUY,99-255,1000000,1000000
1608605474014,91282CAV3,1237,MARKET,BUY,99-263,1000000,1000000
1608605474015,91282CAY7,1243,MARKET,BUY,99-271,1000000,1000000
1608605474015,91282CAZ4,1249,MARKET,BUY,99-277,1000000,1000000
1608605474015,91282CBA80,1255,MARKET,BUY,99-285,1000000,1000000
1608605474016,91282CAX9,1261,MARKET,BUY,99-293,1000000,1000000
1608605474016,912810SS8,1267,MARKET,BUY,99-301,1000000,1000000
1608605474017,912810ST6,1273,MARKET,BUY,99-307,1000000,1000000
1608605474017,91282CAV3,1279,MARKET,BUY,99-315,1000000,1000000
1608605474017,91282CAY7,1285,MARKET,BUY,100-003,1000000,1000000
1608605474018,91282CAZ4,1291,MARKET,BUY,100-011,1000000,1000000
1608605474018,91282CBA80,1297,MARKET,BUY,100-017,1000000,1000000
1608605474019,91282CAX9,1303,MARKET,BUY,100-025,1000000,1000000
1608605474019,912810SS8,1309,MARKET,BUY,100-033,1000000,1000000
1608605474019,912810ST6,1315,MARKET,BUY,100-041,1000000,1000000
1608605474020,91282CAV3,1321,MARKET,BUY,100-047,1000000,1000000
1608605474020,91282CAY7,1327,MARKET,BUY,100-055,1000000,1000000
1608605474021,91282CAZ4,1333,MARKET,BUY,100-063,1000000,1000000
1608605474021,91282CBA80,1339,MARKET,BUY,100-071,1000000,1000000
1608605474022,91282CAX9,1345,MARKET,BUY,100-077,1000000,1000000
1608605474023,912810SS8,1351,MARKET,BUY,100-085,1000000,1000000
1608605474024,912810ST6,1357,MARKET,BUY,100-093,1000000,1000000
1608605474025,91282CAV3,1363,MARKET,BUY,100-101,1000000,1000000
1608605474026,91282CAY7,1369,MARKET,BUY,100-107,1000000,1000000
1608605474027,91282CAZ4,1375,MARKET,BUY,100-115,1000000,1000000
1608605474028,91282CBA80,1381,MARKET,BUY,100-123,1000000,1000000
1608605474029,91282CAX9,1387,MARKET,BUY,100-131,1000000,1000000
1608605474029,912810SS8,1393,MARKET,BUY,100-137,1000000,1000000
1608605474030,912810ST6,1399,MARKET,BUY,100-145,1000000,1000000
1608605474031,91282CAV3,1405,MARKET,BUY,100-153,1000000,1000000
1608605474032,91282CAY7,1411,MARKET,BUY,100-161,1000000,1000000
1608605474033,91282CAZ4,1417,MARKET,BUY,100-167,1000000,1000000
1608605474034,91282CBA80,1423,MARKET,BUY,100-175,1000000,1000000
1608605474035,91282CAX9,1429,MARKET,BUY,100-183,1000000,1000000
1608605474036,912810SS8,1435,MARKET,BUY,100-191,1000000,1000000
1608605474037,912810ST6,1441,MARKET,BUY,100-197,1000000,1000000
1608605474038,91282CAV3,1447,MARKET,BUY,100-205,1000000,1000000
1608605474039,91282CAY7,1453,MARKET,BUY,100-213,1000000,1000000
1608605474040,91282CAZ4,1459,MARKET,BUY,100-221,1000000,1000000
1608605474041,91282CBA80,1465,MARKET,BUY,100-227,1000000,1000000
1608605474042,91282CAX9,1471,MARKET,BUY,100-235,1000000,1000000
1608605474042,912810SS8,1477,MARKET,BUY,100-243,1000000,1000000
1608605474043,912810ST6,1483,MARKET,BUY,100-251,1000000,1000000
1608605474045,91282CAV3,1489,MARKET,BUY,100-257,1000000,1000000
1608605474046,91282CAY7,1495,MARKET,BUY,100-265,1000000,1000000
1608605474047,91282CAZ4,1501,MARKET,BUY,100-273,1000000,1000000
1608605474048,91282CBA80,1507,MARKET,BUY,100-281,1000000,1000000
1608605474049,91282CAX9,1513,MARKET,BUY,100-287,1000000,1000000
1608605474050,912810SS8,1519,MARKET,BUY,100-295,1000000,1000000
1608605474051,912810ST6,1525,MARKET,BUY,100-303,1000000,1000000
1608605474052,91282CAV3,1531,MARKET,BUY,100-311,1000000,1000000
1608605474053,91282CAY7,1537,MARKET,BUY,100-317,1000000,1000000
1608605474054,91282CAZ4,1543,MARKET,BUY,100-311,1000000,1000000
1608605474056,91282CBA80,1549,MARKET,BUY,100-303,1000000,1000000
1608605474056,91282CAX9,1555,MARKET,BUY,100-295,1000000,1000000
1608605474057,912810SS8,1561,MARKET,BUY,100-287,1000000,1000000
1608605474059,912810ST6,1567,MARKET,BUY,100-281,1000000,1000000
1608605474060,91282CAV3,1573,MARKET,BUY,100-273,1000000,1000000
1608605474064,91282CAY7,1579,MARKET,BUY,100-265,1000000,1000000
1608605474065,91282CAZ4,1585,MARKET,BUY,100-257,1000000,1000000
1608605474066,91282CBA80,1591,MARKET,BUY,100-251,1000000,1000000
1608605474067,91282CAX9,1597,MARKET,BUY,100-243,1000000,1000000
1608605474067,912810SS8,1603,MARKET,BUY,100-235,1000000,1000000
1608605474068,912810ST6,1609,MARKET,BUY,100-227,1000000,1000000
1608605474069,91282CAV3,1615,MARKET,BUY,100-221,1000000,1000000
1608605474070,91282CAY7,1621,MARKET,BUY,100-213,1000000,1000000
1608605474071,91282CAZ4,1627,MARKET,BUY,100-205,1000000,1000000
1608605474072,91282CBA80,1633,MARKET,BUY,100-197,1000000,1000000
1608605474073,91282CAX9,1639,MARKET,BUY,100-191,1000000,1000000
1608605474074,912810SS8,1645,MARKET,BUY,100-183,1000000,1000000
1608605474076,912810ST6,1651,MARKET,BUY,100-175,1000000,1000000
1608605474078,91282CAV3,1657,MARKET,BUY,100-167,1000000,1000000
1608605474079,91282CAY7,1663,MARKET,BUY,100-161,1000000,1000000
1608605474080,91282CAZ4,1669,MARKET,BUY,100-153,1000000,1000000
1608605474080,91282CBA80,1675,MARKET,BUY,100-145,1000000,1000000
1608605474081,91282CAX9,1681,MARKET,BUY,100-137,1000000,1000000
1608605474082,912810SS8,1687,MARKET,BUY,100-131,1000000,1000000
1608605474083,912810ST6,1693,MARKET,BUY,100-123,1000000,1000000
1608605474084,91282CAV3,1699,MARKET,BUY,100-115,1000000,1000000
1608605474085,91282CAY7,1705,MARKET,BUY,100-107,1000000,1000000
1608605474086,91282CAZ4,1711,MARKET,BUY,100-101,1000000,1000000
1608605474087,91282CBA80,1717,MARKET,BUY,100-093,1000000,1000000
1608605474088,91282CAX9,1723,MARKET,BUY,100-085,1000000,1000000
1608605474089,912810SS8,1729,MARKET,BUY,100-077,1000000,1000000
1608605474090,912810ST6,1735,MARKET,BUY,100-071,1000000,1000000
1608605474090,91282CAV3,1741,MARKET,BUY,100-063,1000000,1000000
1608605474092,91282CAY7,1747,MARKET,BUY,100-055,1000000,1000000
1608605474093,91282CAZ4,1753,MARKET,BUY,100-047,1000000,1000000
1608605474094,91282CBA80,1759,MARKET,BUY,100-041,1000000,1000000
1608605474095,91282CAX9,1765,MARKET,BUY,100-033,1000000,1000000
1608605474096,912810SS8,1771,MARKET,BUY,100-025,1000000,1000000
1608605474097,912810ST6,1777,MARKET,BUY,100-017,1000000,1000000
1608605474098,91282CAV3,1783,MARKET,BUY,100-011,1000000,1000000
1608605474099,91282CAY7,1789,MARKET,BUY,100-003,1000000,1000000
1608605474099,91282CAZ4,1795,MARKET,BUY,99-315,1000000,1000000
1608605474100,91282CBA80,1801,MARKET,BUY,99-307,1000000,1000000
1608605474101,91282CAX9,1807,MARKET,BUY,99-301,1000000,1000000
1608605474102,912810SS8,1813,MARKET,BUY,99-293,1000000,1000000
1608605474103,912810ST6,1819,MARKET,BUY,99-285,1000000,1000000
1608605474104,91282CAV3,1825,MARKET,BUY,99-277,1000000,1000000
1608605474105,91282CAY7,1831,MARKET,BUY,99-271,1000000,1000000
1608605474106,91282CAZ4,1837,MARKET,BUY,99-263,1000000,1000000
1608605474107,91282CBA80,1843,MARKET,BUY,99-255,1000000,1000000
1608605474107,91282CAX9,1849,MARKET,BUY,99-247,1000000,1000000
1608605474108,912810SS8,1855,MARKET,BUY,99-241,1000000,1000000
1608605474109,912810ST6,1861,MARKET,BUY,99-233,1000000,1000000
1608605474110,91282CAV3,1867,MARKET,BUY,99-225,1000000,1000000
1608605474111,91282CAY7,1873,MARKET,BUY,99-217,1000000,1000000
1608605474112,91282CAZ4,1879,MARKET,BUY,99-211,1000000,1000000
1608605474113,91282CBA80,1885,MARKET,BUY,99-203,1000000,1000000
1608605474114,91282CAX9,1891,MARKET,BUY,99-195,1000000,1000000
1608605474115,912810SS8,1897,MARKET,BUY,99-187,1000000,1000000
1608605474116,912810ST6,1903,MARKET,BUY,99-181,1000000,1000000
1608605474117,91282CAV3,1909,MARKET,BUY,99-173,1000000,1000000
1608605474117,91282CAY7,1915,MARKET,BUY,99-165,1000000,1000000
1608605474118,91282CAZ4,1921,MARKET,BUY,99-157,1000000,1000000
1608605474119,91282CBA80,1927,MARKET,BUY,99-151,1000000,1000000
1608605474120,91282CAX9,1933,MARKET,BUY,99-143,1000000,1000000
1608605474121,912810SS8,1939,MARKET,BUY,99-135,1000000,1000000
1608605474121,912810ST6,1945,MARKET,BUY,99-127,1000000,1000000
1608605474122,91282CAV3,1951,MARKET,BUY,99-121,1000000,1000000
1608605474123,91282CAY7,1957,MARKET,BUY,99-113,1000000,1000000
1608605474124,91282CAZ4,1963,MARKET,BUY,99-105,1000000,1000000
1608605474124,91282CBA80,1969,MARKET,BUY,99-097,1000000,1000000
1608605474125,91282CAX9,1975,MARKET,BUY,99-091,1000000,1000000
1608605474126,912810SS8,1981,MARKET,BUY,99-083,1000000,1000000
1608605474127,912810ST6,1987,MARKET,BUY,99-075,1000000,1000000
1608605474127,91282CAV3,1993,MARKET,BUY,99-067,1000000,1000000
1608605474128,91282CAY7,1999,MARKET,BUY,99-061,1000000,1000000
1608605474129,91282CAZ4,2005,MARKET,BUY,99-053,1000000,1000000
1608605474129,91282CBA80,2011,MARKET,BUY,99-045,1000000,1000000
1608605474130,91282CAX9,2017,MARKET,BUY,99-037,1000000,1000000
1608605474131,912810SS8,2023,MARKET,BUY,99-031,1000000,1000000
1608605474132,912810ST6,2029,MARKET,BUY,99-023,1000000,1000000
1608605474132,91282CAV3,2035,MARKET,BUY,99-015,1000000,1000000
1608605474133,91282CAY7,2041,MARKET,BUY,99-007,1000000,1000000
1608605474134,91282CAZ4,2047,MARKET,BUY,99-001,1000000,1000000
1608605474134,91282CBA80,2053,MARKET,BUY,99-003,1000000,1000000
1608605474136,91282CAX9,2059,MARKET,BUY,99-011,1000000,1000000
1608605474137,912810SS8,2065,MARKET,BUY,99-017,1000000,1000000
1608605474138,912810ST6,2071,MARKET,BUY,99-025,1000000,1000000
1608605474139,91282CAV3,2077,MARKET,BUY,99-033,1000000,1000000
1608605474140,91282CAY7,2083,MARKET,BUY,99-041,1000000,1000000
1608605474141,91282CAZ4,2089,MARKET,BUY,99-047,1000000,1000000
1608605474141,91282CBA80,2095,MARKET,BUY,99-055,1000000,1000000
1608605474143,91282CAX9,2101,MARKET,BUY,99-063,1000000,1000000
1608605474144,912810SS8,2107,MARKET,BUY,99-071,1000000,1000000
1608605474145,912810ST6,2113,MARKET,BUY,99-077,1000000,1000000
1608605474145,91282CAV3,2119,MARKET,BUY,99-085,1000000,1000000
1608605474148,91282CAY7,2125,MARKET,BUY,99-093,1000000,1000000
1608605474149,91282CAZ4,2131,MARKET,BUY,99-101,1000000,1000000
1608605474149,91282CBA80,2137,MARKET,BUY,99-107,1000000,1000000
1608605474150,91282CAX9,2143,MARKET,BUY,99-115,1000000,1000000
1608605474150,912810SS8,2149,MARKET,BUY,99-123,1000000,1000000
1608605474151,912810ST6,2155,MARKET,BUY,99-131,1000000,1000000
1608605474152,91282CAV3,2161,MARKET,BUY,99-137,1000000,1000000
1608605474152,91282CAY7,2167,MARKET,BUY,99-145,1000000,1000000
1608605474153,91282CAZ4,2173,MARKET,BUY,99-153,1000000,1000000
1608605474154,91282CBA80,2179,MARKET,BUY,99-161,1000000,1000000
1608605474154,91282CAX9,2185,MARKET,BUY,99-167,1000000,1000000
1608605474155,912810SS8,2191,MARKET,BUY,99-175,1000000,1000000
1608605474156,912810ST6,2197,MARKET,BUY,99-183,1000000,1000000
1608605474157,91282CAV3,2203,MARKET,BUY,99-191,1000000,1000000
1608605474158,91282CAY7,2209,MARKET,BUY,99-197,1000000,1000000
1608605474158,91282CAZ4,2215,MARKET,BUY,99-205,1000000,1000000
1608605474159,91282CBA80,2221,MARKET,BUY,99-213,1000000,1000000
1608605474160,91282CAX9,2227,MARKET,BUY,99-221,1000000,1000000
1608605474160,912810SS8,2233,MARKET,BUY,99-227,1000000,1000000
1608605474161,912810ST6,2239,MARKET,BUY,99-235,1000000,1000000
1608605474162,91282CAV3,2245,MARKET,BUY,99-243,1000000,1000000
1608605474162,91282CAY7,2251,MARKET,BUY,99-251,1000000,1000000
1608605474163,91282CAZ4,2257,MARKET,BUY,99-257,1000000,1000000
1608605474164,91282CBA80,2263,MARKET,BUY,99-265,1000000,1000000
1608605474165,91282CAX9,2269,MARKET,BUY,99-273,1000000,1000000
1608605474166,912810SS8,2275,MARKET,BUY,99-281,1000000,1000000
1608605474166,912810ST6,2281,MARKET,BUY,99-287,1000000,1000000
1608605474167,91282CAV3,2287,MARKET,BUY,99-295,1000000,1000000
1608605474168,91282CAY7,2293,MARKET,BUY,99-303,1000000,1000000
1608605474168,91282CAZ4,2299,MARKET,BUY,99-311,1000000,1000000
