1608605473923,91282CBA80,-3000000,3000000,3000000,3000000
1608605473924,91282CAX9,3000000,7000000,-6000000,4000000
1608605473925,912810SS8,2000000,-8000000,10000000,4000000
1608605473926,912810ST6,3000000,-2000000,3000000,4000000
1608605473927,91282CAV3,5000000,0,-1000000,4000000
1608605473927,91282CAY7,7000000,-8000000,5000000,4000000
1608605473928,91282CAZ4,2000000,-3000000,5000000,4000000
1608605473928,91282CBA80,-3000000,4000000,3000000,4000000
1608605473929,91282CAX9,3000000,7000000,-5000000,5000000
1608605473929,912810SS8,3000000,-8000000,10000000,5000000
1608605473930,912810ST6,3000000,-1000000,3000000,5000000
1608605473930,91282CAV3,5000000,0,0,5000000
1608605473930,91282CAY7,8000000,-8000000,5000000,5000000
1608605473931,91282CAZ4,2000000,-2000000,5000000,5000000
1608605473931,91282CBA80,-3000000,4000000,4000000,5000000
1608605473932,91282CAX9,4000000,7000000,-5000000,6000000
1608605473932,912810SS8,3000000,-7000000,10000000,6000000
1608605473933,912810ST6,3000000,-1000000,4000000,6000000
1608605473933,91282CAV3,6000000,0,0,6000000
1608605473933,91282CAY7,8000000,-7000000,5000000,6000000
1608605473934,91282CAZ4,2000000,-2000000,6000000,6000000
1608605473934,91282CBA80,-2000000,4000000,4000000,6000000
1608605473935,91282CAX9,4000000,8000000,-5000000,7000000
1608605473935,912810SS8,3000000,-7000000,11000000,7000000
1608605473935,912810ST6,4000000,-1000000,4000000,7000000
1608605473936,91282CAV3,6000000,1000000,0,7000000
1608605473936,91282CAY7,8000000,-7000000,6000000,7000000
1608605473937,91282CAZ4,3000000,-2000000,6000000,7000000
1608605473937,91282CBA80,-2000000,5000000,4000000,7000000
1608605473938,91282CAX9,4000000,8000000,-4000000,8000000
1608605473938,912810SS8,4000000,-7000000,11000000,8000000
1608605473939,912810ST6,4000000,0,4000000,8000000
1608605473940,91282CAV3,6000000,1000000,1000000,8000000
1608605473940,91282CAY7,9000000,-7000000,6000000,8000000
1608605473941,91282CAZ4,3000000,-1000000,6000000,8000000
1608605473941,91282CBA80,-2000000,5000000,5000000,8000000
1608605473942,91282CAX9,5000000,8000000,-4000000,9000000
1608605473943,912810SS8,4000000,-6000000,11000000,9000000
1608605473944,912810ST6,4000000,0,5000000,9000000
1608605473945,91282CAV3,7000000,1000000,1000000,9000000
1608605473946,91282CAY7,9000000,-6000000,6000000,9000000
1608605473946,91282CAZ4,3000000,-1000000,7000000,9000000
1608605473947,91282CBA80,-1000000,5000000,5000000,9000000
1608605473947,91282CAX9,5000000,9000000,-4000000,10000000
1608605473948,912810SS8,4000000,-6000000,12000000,10000000
1608605473948,912810ST6,5000000,0,5000000,10000000
1608605473948,91282CAV3,7000000,2000000,1000000,10000000
1608605473949,91282CAY7,9000000,-6000000,7000000,10000000
1608605473949,91282CAZ4,4000000,-1000000,7000000,10000000
1608605473950,91282CBA80,-1000000,6000000,5000000,10000000
1608605473950,91282CAX9,5000000,9000000,-3000000,11000000
1608605473951,912810SS8,5000000,-6000000,12000000,11000000
1608605473951,912810ST6,5000000,1000000,5000000,11000000
1608605473951,91282CAV3,7000000,2000000,2000000,11000000
1608605473952,91282CAY7,10000000,-6000000,7000000,11000000
1608605473952,91282CAZ4,4000000,0,7000000,11000000
1608605473953,91282CBA80,-1000000,6000000,6000000,11000000
1608605473953,91282CAX9,6000000,9000000,-3000000,12000000
1608605473954,912810SS8,5000000,-5000000,12000000,12000000
1608605473954,912810ST6,5000000,1000000,6000000,12000000
1608605473955,91282CAV3,8000000,2000000,2000000,12000000
1608605473955,91282CAY7,10000000,-5000000,7000000,12000000
1608605473956,91282CAZ4,4000000,0,8000000,12000000
1608605473956,91282CBA80,0,6000000,6000000,12000000
1608605473957,91282CAX9,6000000,10000000,-3000000,13000000
1608605473958,912810SS8,5000000,-5000000,13000000,13000000
1608605473958,912810ST6,6000000,1000000,6000000,13000000
1608605473959,91282CAV3,8000000,3000000,2000000,13000000
1608605473959,91282CAY7,10000000,-5000000,8000000,13000000
1608605473960,91282CAZ4,5000000,0,8000000,13000000
1608605473960,91282CBA80,0,7000000,6000000,13000000
1608605473961,91282CAX9,6000000,10000000,-2000000,14000000
1608605473961,912810SS8,6000000,-5000000,13000000,14000000
1608605473962,912810ST6,6000000,2000000,6000000,14000000
1608605473962,91282CAV3,8000000,3000000,3000000,14000000
1608605473962,91282CAY7,11000000,-5000000,8000000,14000000
1608605473963,91282CAZ4,5000000,1000000,8000000,14000000
1608605473963,91282CBA80,0,7000000,7000000,14000000
1608605473964,91282CAX9,7000000,10000000,-2000000,15000000
1608605473964,912810SS8,6000000,-4000000,13000000,15000000
1608605473965,912810ST6,6000000,2000000,7000000,15000000
1608605473965,91282CAV3,9000000,3000000,3000000,15000000
1608605473965,91282CAY7,11000000,-4000000,8000000,15000000
1608605473966,91282CAZ4,5000000,1000000,9000000,15000000
1608605473966,91282CBA80,1000000,7000000,7000000,15000000
1608605473967,91282CAX9,7000000,11000000,-2000000,16000000
1608605473967,912810SS8,6000000,-4000000,14000000,16000000
1608605473967,912810ST6,7000000,2000000,7000000,16000000
1608605473968,91282CAV3,9000000,4000000,3000000,16000000
1608605473969,91282CAY7,11000000,-4000000,9000000,16000000
1608605473969,91282CAZ4,6000000,1000000,9000000,16000000
1608605473969,91282CBA80,1000000,8000000,7000000,16000000
1608605473970,91282CAX9,7000000,11000000,-1000000,17000000
1608605473970,912810SS8,7000000,-4000000,14000000,17000000
1608605473971,912810ST6,7000000,3000000,7000000,17000000
1608605473971,91282CAV3,9000000,4000000,4000000,17000000
1608605473972,91282CAY7,12000000,-4000000,9000000,17000000
1608605473972,91282CAZ4,6000000,2000000,9000000,17000000
1608605473973,91282CBA80,1000000,8000000,8000000,17000000
1608605473973,91282CAX9,8000000,11000000,-1000000,18000000
1608605473974,912810SS8,7000000,-3000000,14000000,18000000
1608605473974,912810ST6,7000000,3000000,8000000,18000000
1608605473975,91282CAV3,10000000,4000000,4000000,18000000
1608605473975,91282CAY7,12000000,-3000000,9000000,18000000
1608605473975,91282CAZ4,6000000,2000000,10000000,18000000
1608605473976,91282CBA80,2000000,8000000,8000000,18000000
1608605473976,91282CAX9,8000000,12000000,-1000000,19000000
1608605473977,912810SS8,7000000,-3000000,15000000,19000000
1608605473977,912810ST6,8000000,3000000,8000000,19000000
1608605473977,91282CAV3,10000000,5000000,4000000,19000000
1608605473978,91282CAY7,12000000,-3000000,10000000,19000000
1608605473978,91282CAZ4,7000000,2000000,10000000,19000000
1608605473979,91282CBA80,2000000,9000000,8000000,19000000
1608605473979,91282CAX9,8000000,12000000,0,20000000
1608605473980,912810SS8,8000000,-3000000,15000000,20000000
1608605473980,912810ST6,8000000,4000000,8000000,20000000
1608605473980,91282CAV3,10000000,5000000,5000000,20000000
1608605473981,91282CAY7,13000000,-3000000,10000000,20000000
1608605473981,91282CAZ4,7000000,3000000,10000000,20000000
1608605473982,91282CBA80,2000000,9000000,9000000,20000000
1608605473982,91282CAX9,9000000,12000000,0,21000000
1608605473983,912810SS8,8000000,-2000000,15000000,21000000
1608605473983,912810ST6,8000000,4000000,9000000,21000000
1608605473984,91282CAV3,11000000,5000000,5000000,21000000
1608605473984,91282CAY7,13000000,-2000000,10000000,21000000
1608605473985,91282CAZ4,7000000,3000000,11000000,21000000
1608605473985,91282CBA80,3000000,9000000,9000000,21000000
1608605473986,91282CAX9,9000000,13000000,0,22000000
1608605473986,912810SS8,8000000,-2000000,16000000,22000000
1608605473987,912810ST6,9000000,4000000,9000000,22000000
1608605473988,91282CAV3,11000000,6000000,5000000,22000000
1608605473988,91282CAY7,13000000,-2000000,11000000,22000000
1608605473989,91282CAZ4,8000000,3000000,11000000,22000000
1608605473990,91282CBA80,3000000,10000000,9000000,22000000
1608605473991,91282CAX9,9000000,13000000,1000000,23000000
1608605473992,912810SS8,9000000,-2000000,16000000,23000000
1608605473993,912810ST6,9000000,5000000,9000000,23000000
1608605473994,91282CAV3,11000000,6000000,6000000,23000000
1608605473994,91282CAY7,14000000,-2000000,11000000,23000000
1608605473995,91282CAZ4,8000000,4000000,11000000,23000000
1608605473995,91282CBA80,3000000,10000000,10000000,23000000
1608605473995,91282CAX9,10000000,13000000,1000000,24000000
1608605473996,912810SS8,9000000,-1000000,16000000,24000000
1608605473996,912810ST6,9000000,5000000,10000000,24000000
1608605473997,91282CAV3,12000000,6000000,6000000,24000000
1608605473997,91282CAY7,14000000,-1000000,11000000,24000000
1608605473997,91282CAZ4,8000000,4000000,12000000,24000000
1608605473998,91282CBA80,4000000,10000000,10000000,24000000
1608605473998,91282CAX9,10000000,14000000,1000000,25000000
1608605473999,912810SS8,9000000,-1000000,17000000,25000000
1608605473999,912810ST6,10000000,5000000,10000000,25000000
1608605474000,91282CAV3,12000000,7000000,6000000,25000000
1608605474000,91282CAY7,14000000,-1000000,12000000,25000000
1608605474000,91282CAZ4,9000000,4000000,12000000,25000000
1608605474001,91282CBA80,4000000,11000000,10000000,25000000
1608605474001,91282CAX9,10000000,14000000,2000000,26000000
1608605474002,912810SS8,10000000,-1000000,17000000,26000000
1608605474002,912810ST6,10000000,6000000,10000000,26000000
1608605474002,91282CAV3,12000000,7000000,7000000,26000000
1608605474003,91282CAY7,15000000,-1000000,12000000,26000000
1608605474003,91282CAZ4,9000000,5000000,12000000,26000000
1608605474004,91282CBA80,4000000,11000000,11000000,26000000
1608605474004,91282CAX9,11000000,14000000,2000000,27000000
1608605474004,912810SS8,10000000,0,17000000,27000000
1608605474005,912810ST6,10000000,6000000,11000000,27000000
1608605474005,91282CAV3,13000000,7000000,7000000,27000000
1608605474006,91282CAY7,15000000,0,12000000,27000000
1608605474006,91282CAZ4,9000000,5000000,13000000,27000000
1608605474006,91282CBA80,5000000,11000000,11000000,27000000
1608605474007,91282CAX9,11000000,15000000,2000000,28000000
1608605474007,912810SS8,10000000,0,18000000,28000000
1608605474008,912810ST6,11000000,6000000,11000000,28000000
1608605474008,91282CAV3,13000000,8000000,7000000,28000000
1608605474008,91282CAY7,15000000,0,13000000,28000000
1608605474009,91282CAZ4,10000000,5000000,13000000,28000000
1608605474009,91282CBA80,5000000,12000000,11000000,28000000
1608605474010,91282CAX9,11000000,15000000,3000000,29000000
1608605474010,912810SS8,11000000,0,18000000,29000000
1608605474011,912810ST6,11000000,7000000,11000000,29000000
1608605474011,91282CAV3,13000000,8000000,8000000,29000000
1608605474011,91282CAY7,16000000,0,13000000,29000000
1608605474012,91282CAZ4,10000000,6000000,13000000,29000000
1608605474012,91282CBA80,5000000,12000000,12000000,29000000
1608605474013,91282CAX9,12000000,15000000,3000000,30000000
1608605474013,912810SS8,11000000,1000000,18000000,30000000
1608605474014,912810ST6,11000000,7000000,12000000,30000000
1608605474014,91282CAV3,14000000,8000000,8000000,30000000
1608605474015,91282CAY7,16000000,1000000,13000000,30000000
1608605474015,91282CAZ4,10000000,6000000,14000000,30000000
1608605474015,91282CBA80,6000000,12000000,12000000,30000000
1608605474016,91282CAX9,12000000,16000000,3000000,31000000
1608605474016,912810SS8,11000000,1000000,19000000,31000000
1608605474017,912810ST6,12000000,7000000,12000000,31000000
1608605474017,91282CAV3,14000000,9000000,8000000,31000000
1608605474017,91282CAY7,16000000,1000000,14000000,31000000
1608605474018,91282CAZ4,11000000,6000000,14000000,31000000
1608605474018,91282CBA80,6000000,13000000,12000000,31000000
1608605474019,91282CAX9,12000000,16000000,4000000,32000000
1608605474019,912810SS8,12000000,1000000,19000000,32000000
1608605474019,912810ST6,12000000,8000000,12000000,32000000
1608605474020,91282CAV3,14000000,9000000,9000000,32000000
1608605474020,91282CAY7,17000000,1000000,14000000,32000000
1608605474021,91282CAZ4,11000000,7000000,14000000,32000000
1608605474021,91282CBA80,6000000,13000000,13000000,32000000
1608605474022,91282CAX9,13000000,16000000,4000000,33000000
1608605474022,912810SS8,12000000,2000000,19000000,33000000
1608605474023,912810ST6,12000000,8000000,13000000,33000000
1608605474025,91282CAV3,15000000,9000000,9000000,33000000
1608605474026,91282CAY7,17000000,2000000,14000000,33000000
1608605474027,91282CAZ4,11000000,7000000,15000000,33000000
1608605474028,91282CBA80,7000000,13000000,13000000,33000000
1608605474028,91282CAX9,13000000,17000000,4000000,34000000
1608605474029,912810SS8,12000000,2000000,20000000,34000000
1608605474030,912810ST6,13000000,8000000,13000000,34000000
1608605474031,91282CAV3,15000000,10000000,9000000,34000000
1608605474032,91282CAY7,17000000,2000000,15000000,34000000
1608605474033,91282CAZ4,12000000,7000000,15000000,34000000
1608605474034,91282CBA80,7000000,14000000,13000000,34000000
1608605474035,91282CAX9,13000000,17000000,5000000,35000000
1608605474036,912810SS8,13000000,2000000,20000000,35000000
1608605474037,912810ST6,13000000,9000000,13000000,35000000
1608605474038,91282CAV3,15000000,10000000,10000000,35000000
1608605474039,91282CAY7,18000000,2000000,15000000,35000000
1608605474040,91282CAZ4,12000000,8000000,15000000,35000000
1608605474041,91282CBA80,7000000,14000000,14000000,35000000
1608605474042,91282CAX9,14000000,17000000,5000000,36000000
1608605474042,912810SS8,13000000,3000000,20000000,36000000
1608605474043,912810ST6,13000000,9000000,14000000,36000000
1608605474045,91282CAV3,16000000,10000000,10000000,36000000
1608605474046,91282CAY7,18000000,3000000,15000000,36000000
1608605474047,91282CAZ4,12000000,8000000,16000000,36000000
1608605474048,91282CBA80,8000000,14000000,14000000,36000000
1608605474049,91282CAX9,14000000,18000000,5000000,37000000
1608605474050,912810SS8,13000000,3000000,21000000,37000000
1608605474051,912810ST6,14000000,9000000,14000000,37000000
1608605474052,91282CAV3,16000000,11000000,10000000,37000000
1608605474053,91282CAY7,18000000,3000000,16000000,37000000
1608605474054,91282CAZ4,13000000,8000000,16000000,37000000
1608605474056,91282CBA80,8000000,15000000,14000000,37000000
1608605474056,91282CAX9,14000000,18000000,6000000,38000000
1608605474057,912810SS8,14000000,3000000,21000000,38000000
1608605474059,912810ST6,14000000,10000000,14000000,38000000
1608605474060,91282CAV3,16000000,11000000,11000000,38000000
1608605474063,91282CAY7,19000000,3000000,16000000,38000000
1608605474064,91282CAZ4,13000000,9000000,16000000,38000000
1608605474065,91282CBA80,8000000,15000000,15000000,38000000
1608605474066,91282CAX9,15000000,18000000,6000000,39000000
1608605474067,912810SS8,14000000,4000000,21000000,39000000
1608605474068,912810ST6,14000000,10000000,15000000,39000000
1608605474069,91282CAV3,17000000,11000000,11000000,39000000
1608605474070,91282CAY7,19000000,4000000,16000000,39000000
1608605474071,91282CAZ4,13000000,9000000,17000000,39000000
1608605474072,91282CBA80,9000000,15000000,15000000,39000000
1608605474073,91282CAX9,15000000,19000000,6000000,40000000
1608605474074,912810SS8,14000000,4000000,22000000,40000000
1608605474076,912810ST6,15000000,10000000,15000000,40000000
1608605474077,91282CAV3,17000000,12000000,11000000,40000000
1608605474079,91282CAY7,19000000,4000000,17000000,40000000
1608605474079,91282CAZ4,14000000,9000000,17000000,40000000
1608605474080,91282CBA80,9000000,16000000,15000000,40000000
1608605474081,91282CAX9,15000000,19000000,7000000,41000000
1608605474082,912810SS8,15000000,4000000,22000000,41000000
1608605474083,912810ST6,15000000,11000000,15000000,41000000
1608605474084,91282CAV3,17000000,12000000,12000000,41000000
1608605474085,91282CAY7,20000000,4000000,17000000,41000000
1608605474086,91282CAZ4,14000000,10000000,17000000,41000000
1608605474087,91282CBA80,9000000,16000000,16000000,41000000
1608605474088,91282CAX9,16000000,19000000,7000000,42000000
1608605474089,912810SS8,15000000,5000000,22000000,42000000
1608605474089,912810ST6,15000000,11000000,16000000,42000000
1608605474090,91282CAV3,18000000,12000000,12000000,42000000
1608605474092,91282CAY7,20000000,5000000,17000000,42000000
1608605474093,91282CAZ4,14000000,10000000,18000000,42000000
1608605474094,91282CBA80,10000000,16000000,16000000,42000000
1608605474095,91282CAX9,16000000,20000000,7000000,43000000
1608605474096,912810SS8,15000000,5000000,23000000,43000000
1608605474097,912810ST6,16000000,11000000,16000000,43000000
1608605474098,91282CAV3,18000000,13000000,12000000,43000000
1608605474098,91282CAY7,20000000,5000000,18000000,43000000
1608605474099,91282CAZ4,15000000,10000000,18000000,43000000
1608605474100,91282CBA80,10000000,17000000,16000000,43000000
1608605474101,91282CAX9,16000000,20000000,8000000,44000000
1608605474102,912810SS8,16000000,5000000,23000000,44000000
1608605474103,912810ST6,16000000,12000000,16000000,44000000
1608605474104,91282CAV3,18000000,13000000,13000000,44000000
1608605474105,91282CAY7,21000000,5000000,18000000,44000000
1608605474106,91282CAZ4,15000000,11000000,18000000,44000000
1608605474106,91282CBA80,10000000,17000000,17000000,44000000
1608605474107,91282CAX9,17000000,20000000,8000000,45000000
1608605474108,912810SS8,16000000,6000000,23000000,45000000
1608605474109,912810ST6,16000000,12000000,17000000,45000000
1608605474110,91282CAV3,19000000,13000000,13000000,45000000
1608605474111,91282CAY7,21000000,6000000,18000000,45000000
1608605474112,91282CAZ4,15000000,11000000,19000000,45000000
1608605474113,91282CBA80,11000000,17000000,17000000,45000000
1608605474114,91282CAX9,17000000,21000000,8000000,46000000
1608605474115,912810SS8,16000000,6000000,24000000,46000000
1608605474116,912810ST6,17000000,12000000,17000000,46000000
1608605474117,91282CAV3,19000000,14000000,13000000,46000000
1608605474117,91282CAY7,21000000,6000000,19000000,46000000
1608605474118,91282CAZ4,16000000,11000000,19000000,46000000
1608605474119,91282CBA80,11000000,18000000,17000000,46000000
1608605474120,91282CAX9,17000000,21000000,9000000,47000000
1608605474120,912810SS8,17000000,6000000,24000000,47000000
1608605474121,912810ST6,17000000,13000000,17000000,47000000
1608605474122,91282CAV3,19000000,14000000,14000000,47000000
1608605474123,91282CAY7,22000000,6000000,19000000,47000000
1608605474123,91282CAZ4,16000000,12000000,19000000,47000000
1608605474124,91282CBA80,11000000,18000000,18000000,47000000
1608605474125,91282CAX9,18000000,21000000,9000000,48000000
1608605474126,912810SS8,17000000,7000000,24000000,48000000
1608605474126,912810ST6,17000000,13000000,18000000,48000000
1608605474127,91282CAV3,20000000,14000000,14000000,48000000
1608605474128,91282CAY7,22000000,7000000,19000000,48000000
1608605474129,91282CAZ4,16000000,12000000,20000000,48000000
1608605474129,91282CBA80,12000000,18000000,18000000,48000000
1608605474130,91282CAX9,18000000,22000000,9000000,49000000
1608605474131,912810SS8,17000000,7000000,25000000,49000000
1608605474131,912810ST6,18000000,13000000,18000000,49000000
1608605474132,91282CAV3,20000000,15000000,14000000,49000000
1608605474133,91282CAY7,22000000,7000000,20000000,49000000
1608605474134,91282CAZ4,17000000,12000000,20000000,49000000
1608605474134,91282CBA80,12000000,19000000,18000000,49000000
1608605474136,91282CAX9,18000000,22000000,10000000,50000000
1608605474137,912810SS8,18000000,7000000,25000000,50000000
1608605474138,912810ST6,18000000,14000000,18000000,50000000
1608605474139,91282CAV3,20000000,15000000,15000000,50000000
1608605474140,91282CAY7,23000000,7000000,20000000,50000000
1608605474140,91282CAZ4,17000000,13000000,20000000,50000000
1608605474141,91282CBA80,12000000,19000000,19000000,50000000
1608605474143,91282CAX9,19000000,22000000,10000000,51000000
1608605474144,912810SS8,18000000,8000000,25000000,51000000
1608605474144,912810ST6,18000000,14000000,19000000,51000000
1608605474145,91282CAV3,21000000,15000000,15000000,51000000
1608605474148,91282CAY7,23000000,8000000,20000000,51000000
1608605474148,91282CAZ4,17000000,13000000,21000000,51000000
1608605474149,91282CBA80,13000000,19000000,19000000,51000000
1608605474150,91282CAX9,19000000,23000000,10000000,52000000
1608605474150,912810SS8,18000000,8000000,26000000,52000000
1608605474151,912810ST6,19000000,14000000,19000000,52000000
1608605474151,91282CAV3,21000000,16000000,15000000,52000000
1608605474152,91282CAY7,23000000,8000000,21000000,52000000
1608605474153,91282CAZ4,18000000,13000000,21000000,52000000
1608605474154,91282CBA80,13000000,20000000,19000000,52000000
1608605474154,91282CAX9,19000000,23000000,11000000,53000000
1608605474155,912810SS8,19000000,8000000,26000000,53000000
1608605474156,912810ST6,19000000,15000000,19000000,53000000
1608605474156,91282CAV3,21000000,16000000,16000000,53000000
1608605474158,91282CAY7,24000000,8000000,21000000,53000000
1608605474158,91282CAZ4,18000000,14000000,21000000,53000000
1608605474159,91282CBA80,13000000,20000000,20000000,53000000
1608605474160,91282CAX9,20000000,23000000,11000000,54000000
1608605474160,912810SS8,19000000,9000000,26000000,54000000
1608605474161,912810ST6,19000000,15000000,20000000,54000000
1608605474162,91282CAV3,22000000,16000000,16000000,54000000
1608605474162,91282CAY7,24000000,9000000,21000000,54000000
1608605474163,91282CAZ4,18000000,14000000,22000000,54000000
1608605474164,91282CBA80,14000000,20000000,20000000,54000000
1608605474165,91282CAX9,20000000,24000000,11000000,55000000
1608605474165,912810SS8,19000000,9000000,27000000,55000000
1608605474166,912810ST6,20000000,15000000,20000000,55000000
1608605474167,91282CAV3,22000000,17000000,16000000,55000000
1608605474168,91282CAY7,24000000,9000000,22000000,55000000
1608605474168,91282CAZ4,19000000,14000000,22000000,55000000
1608605474169,91282CBA80,14000000,21000000,20000000,55000000
1608605474170,91282CAX9,20000000,24000000,12000000,56000000
1608605474170,912810SS8,20000000,9000000,27000000,56000000
1608605474171,912810ST6,20000000,16000000,20000000,56000000
1608605474172,91282CAV3,22000000,17000000,17000000,56000000
1608605474173,91282CAY7,25000000,9000000,22000000,56000000
1608605474175,91282CAZ4,19000000,15000000,22000000,56000000
1608605474176,91282CBA80,14000000,21000000,21000000,56000000
1608605474176,91282CAX9,21000000,24000000,12000000,57000000
1608605474177,912810SS8,20000000,10000000,27000000,57000000
1608605474178,912810ST6,20000000,16000000,21000000,57000000
1608605474179,91282CAV3,23000000,17000000,17000000,57000000
1608605474179,91282CAY7,25000000,10000000,22000000,57000000
1608605474181,91282CAZ4,19000000,15000000,23000000,57000000
1608605474181,91282CBA80,15000000,21000000,21000000,57000000
1608605474182,91282CAX9,21000000,25000000,12000000,58000000
1608605474183,912810SS8,20000000,10000000,28000000,58000000
1608605474183,912810ST6,21000000,16000000,21000000,58000000
1608605474184,91282CAV3,23000000,18000000,17000000,58000000
1608605474185,91282CAY7,25000000,10000000,23000000,58000000
1608605474186,91282CAZ4,20000000,15000000,23000000,58000000
1608605474187,91282CBA80,15000000,22000000,21000000,58000000
1608605474187,91282CAX9,21000000,25000000,13000000,59000000
1608605474188,912810SS8,21000000,10000000,28000000,59000000
1608605474189,912810ST6,21000000,17000000,21000000,59000000
1608605474190,91282CAV3,23000000,18000000,18000000,59000000
1608605474190,91282CAY7,26000000,10000000,23000000,59000000
1608605474191,91282CAZ4,20000000,16000000,23000000,59000000
1608605474192,91282CBA80,15000000,22000000,22000000,59000000
1608605474192,91282CAX9,22000000,25000000,13000000,60000000
